OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,68,5530216,452236,1075257.26789215
addBlock,750,115398744,30110,640383.306330155
RPC:getFileInfo,68,21024583,2347687,5030249.92230387
RPC:addBlock,750,124792765,1382742,3818845.86478411
RPC:create,68,59135466,2437473,7102834.86764706
create,68,49808938,1364199,4913851.46568628
nextBlockOutputStream,705,135215077350,18371650,4733422886.69395
OP: new BlockReceiver,2127,63101110045,0,519844706.26019
createBlockOutputStream,750,69103621840,15689228,5169754358.43835
OP: connect next Datanode,1453,66080170142,4122749,2359033533.23219
OP: send block,705,31883504199,808647884,4344592478.51609
writeBlock,2158,66081306577,816320590,5719701837.84237
receiveBlock,2115,31933413617,810534234,4438055960.46777
abandonBlock,45,830525,157717,289229.355555554
RPC:abandonBlock,45,39081109,1400229,5090880.95555556
complete,68,205643917,1184823,8076102.54901961
RPC:complete,68,214972350,1882378,13256685.6519607
