OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2943,4953552,0,287679.153383173
getBlockLocations,436,6406079,139938,402259.997706417
OP: try new BlockReader,2944,3013628235,4056974,25458738.742291
RPC:getBlockLocations,436,511675105,1952644,14596538.0061165
getFileInfo,1160,5729426,0,291541.662487003
newBlockReader,2944,1840292194,3232464,12856759.2841881
bestNode,2944,723046,0,22994.8528739751
RPC:getFileInfo,1160,213390754,703559,6017698.61990456
blockSeekTo,2944,3014092945,4436691,27664671.2939279
OP: new blockSender,2943,622956304,0,1412026.89542124
readBlock,2944,56520068329,381212485,2908612622.7736
checksumOk,2943,22838299,0,366317.159400536
sendBlock,2942,56511325151,374840171,2899923899.38316
verifiedByClient,2925,992177372,0,533510.141099678
OP: receive block,2943,56515376073,379157006,2898302430.2501
