OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,534,1111663161,15722778,61238136.2791828
OP: new BlockReceiver,1580,1080158811,319177,11833782.0197937
getFileInfo,87,5898462,186551,941657.83122606
addBlock,951,10807730,1837,451103.552298329
RPC:getFileInfo,87,23431326,1966349,4732210.76666668
createBlockOutputStream,951,1088764157,577944,29631137.4465547
OP: connect next Datanode,1333,1074514410,525314,14370397.4054178
RPC:addBlock,951,30831149,1291318,3510380.64962314
RPC:create,87,216390962,2774586,8049848.97318007
create,87,214687667,1596672,6043246.11494252
OP: send block,494,11951726104,662656882,2610921783.95225
writeBlock,1827,11993709662,1241650,2192282705.55243
abandonBlock,457,800192,0,196282.925190161
RPC:abandonBlock,457,16242552,769253,2059306.07019641
receiveBlock,1482,11972359136,663896881,2627479228.35795
RPC:complete,47,338413283,1763749,12680997.8510638
complete,47,337543508,1140516,10205878.4893616
