OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,2157,1919159470,15330274,58769270.2346053
OP: new BlockReceiver,6471,1911536045,0,18231881.6742688
getFileInfo,1037,8851745,0,268679.048977901
addBlock,2157,449121782,0,1378373.8185608
RPC:getFileInfo,1037,24453279,273968,3220944.29912612
createBlockOutputStream,2157,1917094051,12473975,53712290.7848189
OP: connect next Datanode,4314,1734751494,3612922,23242595.3061697
RPC:addBlock,2157,455299220,1083808,4456005.27082578
RPC:create,213,538886230,910468,18596114.9420969
create,213,531544994,1038133,15822771.7339596
OP: send block,2157,32294663347,636167222,4517717115.26493
writeBlock,6471,32405153676,683976154,4599941555.46338
receiveBlock,6471,32359154523,676408672,4564944662.92292
RPC:complete,213,469664503,1754198,12597414.0391234
complete,213,456364596,1005852,10222640.4381847
getBlockLocations,308,5317086,93351,340742.928571425
RPC:getBlockLocations,308,274672502,1717469,8484496.14069257
newBlockReader,2086,760565531,2757922,10759343.770709
blockSeekTo,2086,1007950504,3960188,18567890.335802
OP: new blockSender,2085,737625446,0,1628419.97009594
chooseDataNode,2086,4567782,0,279616.935123045
OP: try new BlockReader,2086,1007537855,3577474,17364915.6331811
bestNode,2086,4089844,0,25418.8534196205
readBlock,2086,13990330091,372983546,1205427607.3519
sendBlock,2086,13979589675,365872201,1168247216.04266
OP: receive block,2086,13986931126,370489194,1192223045.58026
checksumOk,2086,4136912,0,343258.583612954
verifiedByClient,2081,4275955594,0,6818087.33697728
