TaskID,FatherTID,FatherStartTime,ChildTID
78DE951C1B267FC1,A834FC3A246AD8F2,824471118328773,1FED9ABD7F9D8BD2
78DE951C1B267FC1,424294556BF3D55E,824471113968444,A834FC3A246AD8F2
78DE951C1B267FC1,A834FC3A246AD8F2,824471138893081,BCA1891B8063D526
78DE951C1B267FC1,A834FC3A246AD8F2,824471152719419,2DCF8665292EC802
78DE951C1B267FC1,A834FC3A246AD8F2,824471154575461,6277EC02414F00EE
78DE951C1B267FC1,A834FC3A246AD8F2,824471159292649,839CD16FE9400B59
0C7F6E7982243736,1C60649A6BBD2C1C,1843694460774298,730D9E40AB9B38F3
0C7F6E7982243736,606C3A1047AFCBD1,1843694456726352,1C60649A6BBD2C1C
0C7F6E7982243736,1C60649A6BBD2C1C,1843694474358456,F84BBB75B837C61B
0C7F6E7982243736,1C60649A6BBD2C1C,1843694492276105,4053016C9F42A6B0
0C7F6E7982243736,1C60649A6BBD2C1C,1843694494369687,3EDEE390105A8985
0C7F6E7982243736,1C60649A6BBD2C1C,1843694500427464,847CAAC341B432CD
A4E3492BBE415E95,7255BDEAA7E24992,2210204998629476,958F65598815ACDB
A4E3492BBE415E95,FDC063E3F89C7B3F,2210204994347335,7255BDEAA7E24992
A4E3492BBE415E95,7255BDEAA7E24992,2210205011135824,96E034AA31FCF452
A4E3492BBE415E95,7255BDEAA7E24992,2210205023177935,A7206B3293945879
A4E3492BBE415E95,7255BDEAA7E24992,2210205024771096,AF76CD9A48BF483E
A4E3492BBE415E95,7255BDEAA7E24992,2210205028763193,7549ABDDB63FF9CA
0C7F6E7982243736,1C60649A6BBD2C1C,1843694714422218,6E861282E449D1D6
0C7F6E7982243736,6E861282E449D1D6,826287800757742,48E49C4F3354907D
098B1E2631889A3E,F204F63A1E116397,1840357628532621,F07058C32ED7C0A9
098B1E2631889A3E,B34D995EBEC2EB34,1840357624217983,F204F63A1E116397
098B1E2631889A3E,F204F63A1E116397,1840357637665808,1651A6D9E383065E
098B1E2631889A3E,F204F63A1E116397,1840357649905239,CE0F216DF594E3C6
0C7F6E7982243736,1C60649A6BBD2C1C,1843700385833059,7E50BC443FC944B5
0C7F6E7982243736,1C60649A6BBD2C1C,1843694714422218,6E861282E449D1D6
098B1E2631889A3E,F204F63A1E116397,1840357651552121,664F5C75117F7CA9
098B1E2631889A3E,F204F63A1E116397,1840357655969213,FB2387B10190A5D1
EC2F695BC50AC593,66E1F4EF4D13968B,824650911498397,A458EDF4B1365566
EC2F695BC50AC593,0A5708FC68E7CBC4,824650907296082,66E1F4EF4D13968B
EC2F695BC50AC593,66E1F4EF4D13968B,824650920070543,E2502546DC6EAF2C
EC2F695BC50AC593,66E1F4EF4D13968B,824650932943920,CFCA9DE451F17397
EC2F695BC50AC593,66E1F4EF4D13968B,824650934613278,78E9069165AADD35
EC2F695BC50AC593,66E1F4EF4D13968B,824650938998152,1F6B26F2161461A6
0C7F6E7982243736,1C60649A6BBD2C1C,1843700588695305,71F0DE3EE9B2D7D2
0C7F6E7982243736,71F0DE3EE9B2D7D2,2210362890787227,505BD2F87AFD2F45
0C7F6E7982243736,1C60649A6BBD2C1C,1843706218948216,1876E9DA0EA01D05
0C7F6E7982243736,1C60649A6BBD2C1C,1843700588695305,71F0DE3EE9B2D7D2
78DE951C1B267FC1,A834FC3A246AD8F2,824471386413131,79C72101B597F7AB
78DE951C1B267FC1,79C72101B597F7AB,1656190979905742,872E38083951A26F
78DE951C1B267FC1,A834FC3A246AD8F2,824486379018162,FF6DD21F1AD6C323
78DE951C1B267FC1,A834FC3A246AD8F2,824471386413131,79C72101B597F7AB
098B1E2631889A3E,F204F63A1E116397,1840357870393032,67596034D27EF387
098B1E2631889A3E,67596034D27EF387,1001728516696952,DD7F50F7E89BDC83
098B1E2631889A3E,F204F63A1E116397,1840368142443608,1849E201992D68C3
098B1E2631889A3E,F204F63A1E116397,1840357870393032,67596034D27EF387
A4E3492BBE415E95,7255BDEAA7E24992,2210205239599170,D6860F43991C2863
A4E3492BBE415E95,D6860F43991C2863,300586319761587,8F2A49E5E446D3F7
A4E3492BBE415E95,7255BDEAA7E24992,2210220034952706,3B1C7FC13BF5B1AB
A4E3492BBE415E95,7255BDEAA7E24992,2210205239599170,D6860F43991C2863
0C7F6E7982243736,1C60649A6BBD2C1C,1843706421461719,7F1D0C2D06422E26
0C7F6E7982243736,7F1D0C2D06422E26,1001734211789903,B854BA97A8066CBE
0C7F6E7982243736,1C60649A6BBD2C1C,1843712115787789,D53B9B5B00C58E04
0C7F6E7982243736,1C60649A6BBD2C1C,1843706421461719,7F1D0C2D06422E26
EC2F695BC50AC593,66E1F4EF4D13968B,824651158604018,520EC480B1EEEA36
EC2F695BC50AC593,520EC480B1EEEA36,296098035304610,C84202F0D8CEBF0E
EC2F695BC50AC593,66E1F4EF4D13968B,824659392476555,23E17A80C01C6F37
EC2F695BC50AC593,66E1F4EF4D13968B,824651158604018,520EC480B1EEEA36
78DE951C1B267FC1,120D7D4B0C441573,300337756263698,601415093AAB1027
78DE951C1B267FC1,A834FC3A246AD8F2,824486583890756,120D7D4B0C441573
78DE951C1B267FC1,A834FC3A246AD8F2,824493974533154,E3D72E807A579E1B
78DE951C1B267FC1,A834FC3A246AD8F2,824486583890756,120D7D4B0C441573
614CF958BEA4DA09,D04416DAF78887CB,4011253623189041,0763F22059D88A1A
614CF958BEA4DA09,CEAF0AF870EEF7C0,4011253618988591,D04416DAF78887CB
614CF958BEA4DA09,D04416DAF78887CB,4011253632605075,4B391E66AB5EB78D
614CF958BEA4DA09,D04416DAF78887CB,4011253645727561,253BDBFB5B262A75
614CF958BEA4DA09,D04416DAF78887CB,4011253647565220,CC1CED3B4A968D3A
614CF958BEA4DA09,D04416DAF78887CB,4011253651518440,4D631E7B425BF9BD
2BAEBFCC07795ECE,743B3D16FA0CFD51,2204490993867409,6FABA1D49FD094AE
2BAEBFCC07795ECE,BD3BBBD0204EA58B,2204490989580659,743B3D16FA0CFD51
2BAEBFCC07795ECE,743B3D16FA0CFD51,2204491002724694,D643B7AFD5C922D9
2BAEBFCC07795ECE,743B3D16FA0CFD51,2204491014979265,04B9DCF95C017EE2
2BAEBFCC07795ECE,743B3D16FA0CFD51,2204491016391919,5BBF404670BED151
2BAEBFCC07795ECE,743B3D16FA0CFD51,2204491020289708,72ADB726593A96D1
098B1E2631889A3E,F204F63A1E116397,1840368374212437,24239E93B5F961BD
098B1E2631889A3E,24239E93B5F961BD,2205468591803951,D170109A2E280966
098B1E2631889A3E,F204F63A1E116397,1840374189587478,AB90253A012632A0
098B1E2631889A3E,F204F63A1E116397,1840368374212437,24239E93B5F961BD
A726C8D4F4DE1C4E,5C1CCFEFAB9C46A0,2204970623655118,7976F8A0B6279EDF
A726C8D4F4DE1C4E,623FC16B384A68D3,2204970619538022,5C1CCFEFAB9C46A0
A726C8D4F4DE1C4E,5C1CCFEFAB9C46A0,2204970632903138,821BAB35C8DEAE86
A726C8D4F4DE1C4E,5C1CCFEFAB9C46A0,2204970644925604,DA9A99F1D3E777D2
A726C8D4F4DE1C4E,5C1CCFEFAB9C46A0,2204970646548201,73C8011A56A84932
A726C8D4F4DE1C4E,5C1CCFEFAB9C46A0,2204970650543071,9BF8DB1538E2DE03
8B86D33B7FEBB7AB,C819489F06EA1F89,4008608024998157,19D2CA54BBF3D88A
8B86D33B7FEBB7AB,00FD12599C80EC43,4008608020798568,C819489F06EA1F89
8B86D33B7FEBB7AB,C819489F06EA1F89,4008608038386884,8A13AABF58E752AB
8B86D33B7FEBB7AB,C819489F06EA1F89,4008608050821502,98526117E133BA5E
8B86D33B7FEBB7AB,C819489F06EA1F89,4008608052522179,A8F50177F42AB1F3
8B86D33B7FEBB7AB,C819489F06EA1F89,4008608056213443,43D0F0EF92A8AEB0
0C7F6E7982243736,1C60649A6BBD2C1C,1843712319321788,4926469AFD32C874
0C7F6E7982243736,4926469AFD32C874,3969429066570394,C62F306E0DDCC17E
0C7F6E7982243736,1C60649A6BBD2C1C,1843717974207248,00AF3C1030C9C10B
0C7F6E7982243736,1C60649A6BBD2C1C,1843712319321788,4926469AFD32C874
6FCE67F7FAF142CF,817CD158C7819AF4,4010569581103738,12D7F4EEEFCCE3B1
6FCE67F7FAF142CF,DEE8B4B4A6055D62,4010569577012760,817CD158C7819AF4
6FCE67F7FAF142CF,817CD158C7819AF4,4010569589584390,C98CDF89843268FB
6FCE67F7FAF142CF,817CD158C7819AF4,4010569602085365,CBCE3BF77D41043A
6FCE67F7FAF142CF,817CD158C7819AF4,4010569603569495,823FC27D032EB070
6FCE67F7FAF142CF,817CD158C7819AF4,4010569607344835,6A864BE863212A1D
EC2F695BC50AC593,66E1F4EF4D13968B,824659596524159,A2D91ACA95915C02
EC2F695BC50AC593,A2D91ACA95915C02,2210375492201883,70B3A69528A57AF3
EC2F695BC50AC593,66E1F4EF4D13968B,824667277556179,583E279721CDE0F5
