OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2002,24853146,0,290847.416974294
getBlockLocations,284,11308951,177886,488822.919894363
RPC:getBlockLocations,284,33709280,2022699,7393527.40962441
getFileInfo,744,6551969,85746,295225.831895619
bestNode,2002,431927,0,22617.0927937148
RPC:getFileInfo,744,27589232,760004,2986891.93017872
OP: try new BlockReader,2002,1218455530,4684185,262791339.873285
newBlockReader,2002,415566622,3916956,100113689.590065
blockSeekTo,2002,1219671976,5057343,263824096.116906
OP: new blockSender,2002,64141725,0,810793.098662659
readBlock,2002,40956221264,397019781,8354299232.89358
sendBlock,2002,40627915249,391484142,8130914813.04079
OP: receive block,2002,40856333898,394888610,8271901698.03914
checksumOk,2002,4124462,59146,349304.939804825
verifiedByClient,1965,86377032,0,353345.099753616
