OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,3701,6062365680,15696404,80958268.477459
OP: new BlockReceiver,11103,6050991411,0,29683581.2301331
getFileInfo,355,45102867,276429,1236079.35656271
addBlock,3701,650717577,0,1313692.01998436
RPC:getFileInfo,355,48137176,2263532,6063170.51088156
createBlockOutputStream,3701,6058547588,13287621,74675944.873676
OP: connect next Datanode,7402,5726831240,3608274,31761770.5828825
RPC:addBlock,3701,656109624,1057831,5218139.70591765
RPC:create,355,612365761,2356612,16114118.4185442
create,355,604586986,1160403,13452676.5342724
OP: send block,3701,76905821320,640141315,8008911679.16072
writeBlock,11103,76951879766,652088822,8165706507.66539
receiveBlock,11103,76919347940,646409023,8118847070.98541
complete,355,817857515,905807,20002496.5589202
RPC:complete,355,826477224,1613162,22865886.0464786
