OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5404,3120629617,0,801191460.522641
getBlockLocations,1520,5737385,0,273802.193499635
OP: try new BlockReader,4644,200936829,276189,7718482.26950784
RPC:getBlockLocations,1520,117354496,1315515,4925365.33817071
readBlock,4576,1412292313,0,13976694.8609506
getFileInfo,1520,3968281,0,190539.098224954
newBlockReader,4576,200202260,1809151,6371717.95647427
bestNode,6544,1351147,0,20430.3825088244
RPC:getFileInfo,1520,17461338,75212,1780595.06727143
OP: new blockSender,4576,43906396,0,959491.761147585
blockSeekTo,813,9327896086,0,5442128444.21988
sendBlock,53,1354248899,530674361,800497299.207546
OP: receive block,53,1402061987,535733810,816278411.371071
checksumOk,53,504792,0,340257.99371069
verifiedByClient,53,2627330,33883,136708.591194968
