OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3500,8452929,0,290247.481853543
getBlockLocations,482,7539619,69782,398672.644190865
OP: try new BlockReader,3500,1053991627,4116876,20421318.8492022
RPC:getBlockLocations,482,53483338,1279944,10751451.9161477
getFileInfo,1320,7226280,0,267392.82195147
newBlockReader,3500,244328407,2985158,10999509.3026064
bestNode,3500,5653244,0,26497.2152630771
RPC:getFileInfo,1319,220082095,521955,6235760.22515671
blockSeekTo,3308,1159476547,4497337,23300094.7629317
OP: new blockSender,3500,10209867,0,784949.820482191
readBlock,3500,33347677950,855350,1594703246.25822
checksumOk,3307,8962405,0,355433.861742979
sendBlock,3308,33340369480,372941488,1630120086.21266
verifiedByClient,3301,457443349,0,274085.976839857
OP: receive block,3308,33344980804,376741711,1665888837.24827
