OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3441,7058154,0,285628.884271377
getBlockLocations,507,6165201,62931,364347.040762649
OP: try new BlockReader,3439,1041117010,3786107,21100664.7939431
RPC:getBlockLocations,507,91080595,1770333,11218049.0282709
getFileInfo,1380,6960586,0,253666.975826433
newBlockReader,3439,816215461,2692824,11970726.7448554
bestNode,3441,2784828,0,23789.9271638915
RPC:getFileInfo,1380,239176247,386780,6414913.37256556
blockSeekTo,3440,1041542592,4145740,22439542.3559516
OP: new blockSender,3440,455153010,0,1004782.53252154
readBlock,3441,39627548781,365481132,1673075642.28372
checksumOk,3441,6785345,0,343835.078283185
sendBlock,3441,39609647140,358425851,1624382918.84576
verifiedByClient,3433,1771939141,0,1385703.27753419
OP: receive block,3441,39610070298,363444944,1660879757.12985
