OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3616,9086059373,0,540636104.716694
getBlockLocations,896,5830460,0,325597.610778061
RPC:getBlockLocations,896,58094801,1417090,7050447.49608041
getFileInfo,1064,7016871,0,233662.88837134
bestNode,4246,483699,0,21192.1356729587
RPC:getFileInfo,1064,30831140,732417,3533140.85272306
OP: try new BlockReader,3196,3005007887,4467563,2301870581.2236
newBlockReader,788,420234294,3399295,10289105.0280309
blockSeekTo,1208,45137655633,135710,8957921365.39515
OP: new blockSender,788,161253356,0,1211227.0719029
readBlock,788,12058725922,392895118,947213527.183611
checksumOk,788,2331074,0,326203.758257789
sendBlock,788,11884206755,387309189,920715334.461401
verifiedByClient,787,11868419,0,147525.132406063
OP: receive block,788,11893114665,390521550,940573567.81834
