OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,49,5070673,515029,1111976.12857144
addBlock,491,2604146,299011,542235.254243037
RPC:getFileInfo,49,12757447,2466662,4297747.48401351
RPC:addBlock,491,49778727,1488402,4568677.18024437
RPC:create,49,18833851,2617686,4222574.89115647
create,49,16328039,1452930,2554117.23809522
nextBlockOutputStream,491,1462998499,25096936,273015599.179768
OP: new BlockReceiver,1473,1439394862,0,85064271.7747252
createBlockOutputStream,491,1451013471,21860835,266384486.205676
OP: connect next Datanode,982,1438544890,4790407,141230119.856564
OP: send block,491,81221391674,1622571466,21344538107.7791
complete,49,16221792,1225348,2641673.51020406
writeBlock,1473,81862237612,1651893235,21777551057.4399
RPC:complete,49,46618645,2284669,5348635.42857143
receiveBlock,1473,81579005336,1626736329,21563508110.0804
