OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,2484,5771945,148455,284255.891601806
getBlockLocations,378,10677076,0,485273.093474426
RPC:getBlockLocations,378,375628332,54085681,73913201.1754856
getFileInfo,1044,6122322,77291,334562.970936341
bestNode,2484,3968602,0,24177.365468523
RPC:getFileInfo,1044,75362974,50899657,53587467.7872014
OP: try new BlockReader,2484,1109431269,104226666,144455899.911836
newBlockReader,2484,1020381168,53188414,58716980.0755459
blockSeekTo,2484,1109813741,104614008,152579503.750048
OP: new blockSender,2484,104836866,0,819549.099099316
readBlock,2484,30695553527,2771186082,4807711023.72407
checksumOk,2484,5204512,94934,342507.709540694
sendBlock,2484,30488208764,2670654264,4671228154.32401
verifiedByClient,2462,30506751,0,191892.76290601
OP: receive block,2484,30646604064,2718246747,4754137567.86814
