OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5160,9036822350,0,589724266.416281
getBlockLocations,1299,9129173,0,348635.839291213
OP: try new BlockReader,4581,1016185711,3477201,14143168.705668
RPC:getBlockLocations,1299,114252304,1589150,6849104.0884371
readBlock,4581,6311420784,0,262670811.670889
getFileInfo,1460,4371389,0,211052.61628776
newBlockReader,4581,219599902,1729377,8777970.58931329
bestNode,6031,7351482,0,23035.8259642445
RPC:getFileInfo,1458,34136790,511340,3672921.08733063
blockSeekTo,1745,10202433764,0,1742855479.77835
OP: new blockSender,4581,62891424,0,917880.696895321
sendBlock,1165,6307435181,393106258,884188498.462577
OP: receive block,1165,6308048077,396178436,904645162.977005
checksumOk,1165,5038390,0,341021.182629256
verifiedByClient,1164,5267984,0,105782.866449847
