OpName,Num,MaxDelay,MinDelay,AverageDelay
nextBlockOutputStream,642,1530284585,16899364,59509833.2456643
OP: new BlockReceiver,1984,1515414757,290553,13385046.6805354
getFileInfo,74,6843619,464492,1216160.01644144
writeBlock,2199,12091129380,1614685,2609491084.39632
abandonBlock,342,2696144,0,220897.688352827
addBlock,973,114544031,109916,532155.148580321
RPC:getFileInfo,74,22246365,2099925,5451545.32477471
createBlockOutputStream,973,1526895116,851364,33372958.2229844
OP: connect next Datanode,1568,1513579856,530732,14730159.4473323
RPC:abandonBlock,342,24737115,764545,2474327.19122803
RPC:addBlock,973,123043471,1360108,3789481.04957622
RPC:create,74,225280491,2368796,15479011.3828829
create,74,217690155,1516561,13154701.8873874
OP: send block,631,12023494574,661473497,2918950644.81342
receiveBlock,1893,12055920531,662839972,2957796290.86943
complete,63,194319655,1170730,5948872.53968256
RPC:complete,63,212764972,1804230,7883801.49735449
