OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3679,4414892,0,280551.122251977
getBlockLocations,493,21881127,152577,445163.419033129
OP: try new BlockReader,3679,1639419568,3758878,23210101.9677021
RPC:getBlockLocations,493,219914541,1594851,12100930.3120344
getFileInfo,1324,6884495,0,295855.93875208
newBlockReader,3679,1636379557,2913037,12750463.502318
bestNode,3679,1429998,0,23149.1529703897
RPC:getFileInfo,1320,218307623,775630,6662580.91023939
blockSeekTo,3373,2795256617,4134935,27465565.5997493
OP: new blockSender,3679,16026691,0,687387.943068718
readBlock,3679,37379800770,626690,1592103230.54549
checksumOk,3373,9129999,0,344102.594326702
sendBlock,3372,37356780494,378743476,1666196141.87498
verifiedByClient,3233,315923914,0,307711.113727398
OP: receive block,3373,37363752874,382129257,1716892617.21029
