OpName,Num,MaxDelay,MinDelay,AverageDelay
getBlockLocations,1151,5839683,0,286005.619186209
RPC:getBlockLocations,1151,87509591,1341478,4804750.33017665
readBlock,2967,1281013733,1607865,51927683.0573037
getFileInfo,1528,1308140,0,192276.652976447
sendBlock,2967,1271545409,1107651,47133356.3250902
newBlockReader,2967,71691095,2418320,6492495.10293824
blockSeekTo,3179,3098501026,0,856322756.830536
OP: new blockSender,2967,9920133,0,754884.849784405
RPC:reportBadBlocks,2632,16938091,91069,1635511.74114983
OP: receive block,2712,1276687993,3966559,48584589.9745102
reportBadBlocks,2632,5118621,0,197711.76888697
chooseDataNode,3179,3089103361,0,853412078.486796
OP: try new BlockReader,2967,74429748,3180901,8016735.15430267
RPC:getFileInfo,1528,15802761,57085,1750989.53079934
bestNode,3948,710911,0,18362.2774784854
checksumOk,80,1656189,162349,390636.283333333
verifiedByClient,80,1979692,33292,117739.687500003
