OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3325,5072465,0,281153.115129752
getBlockLocations,488,1333337,140681,375777.533128415
OP: try new BlockReader,3325,1561640088,4020255,20382745.6462445
RPC:getBlockLocations,488,680203743,1621095,12189846.166667
getFileInfo,1320,7346494,0,266958.34733075
newBlockReader,3325,1553060071,2444784,11705731.7754316
bestNode,3325,4642458,0,24176.0379267978
RPC:getFileInfo,1319,61845608,478147,5887458.53243949
blockSeekTo,3325,1564491280,4385757,22105308.6794481
OP: new blockSender,3325,15184142,0,741605.214252228
readBlock,3325,31989771052,27291171,1820493865.81501
checksumOk,3288,5247233,54346,342591.986264853
sendBlock,3323,31984239641,26163583,1767445682.56029
verifiedByClient,3273,30620644,0,165737.356818347
RPC:reportBadBlocks,37,23584593,1678806,6771592.84459459
reportBadBlocks,37,5604559,219311,667443.182432432
OP: receive block,3325,31984022515,21390672,1809149877.47659
