OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,5735,3235130244,0,313061631.25242
getBlockLocations,979,6661725,0,390649.218617143
OP: try new BlockReader,5387,2514691531,3720906,19252445.2716962
RPC:getBlockLocations,979,350051878,979740,9553378.53473905
getFileInfo,1416,4622874,0,243345.821638756
newBlockReader,5387,2494358995,2008891,12445261.2099485
bestNode,6257,3826567,0,23079.540041267
RPC:getFileInfo,1416,46300332,646959,5140508.84617263
blockSeekTo,2729,11082522723,0,640824654.907181
OP: new blockSender,5387,1837550981,0,2726978.31391701
readBlock,5387,16563265553,0,626822917.224696
checksumOk,2381,11859744,0,346593.507857369
sendBlock,2381,16523934317,379170095,1269494388.00142
verifiedByClient,2197,2669366,0,100916.425845407
OP: receive block,2381,16558088596,383833515,1305693611.92464
