OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3595,5896416,0,290268.231410693
getBlockLocations,506,83911164,114918,565220.718544135
OP: try new BlockReader,3596,5347198936,3702948,20902458.0814155
RPC:getBlockLocations,506,94812079,1096165,11760214.2643284
getFileInfo,1348,6458907,9090,288455.762244546
newBlockReader,3596,2104958088,2932688,11449261.9779995
bestNode,3595,5281401,0,26035.9009587586
RPC:getFileInfo,1348,39719302,188381,6469389.40433618
blockSeekTo,3474,5347981829,4102488,23138139.8042783
OP: new blockSender,3596,416877057,0,990156.970170556
readBlock,3596,31376810301,795581,1625861619.987
sendBlock,3473,31365606566,384646856,1621148835.79703
OP: receive block,3473,31342074689,390453624,1669418721.8617
checksumOk,3474,21646128,0,360609.179581168
verifiedByClient,3337,108388580,0,147277.171624032
