OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3032,8118156,56098,267002.115097173
getBlockLocations,444,1288334,0,395359.511073571
OP: try new BlockReader,3033,60688983815,783598,1301731984.47434
RPC:getBlockLocations,444,241250784,1299923,10452697.2644515
getFileInfo,1208,5708212,0,309667.440407857
newBlockReader,2937,1459245665,1794927,10169575.516033
bestNode,3032,4760740,0,23085.317292209
RPC:getFileInfo,1206,220639782,705927,5425941.49978549
blockSeekTo,2937,120120373838,4434154,1270433136.36056
OP: new blockSender,2935,16567644,0,704774.355284979
readBlock,2936,30386052308,383075914,1564755597.9439
checksumOk,2936,9690067,81808,335851.401533775
sendBlock,2937,30382751697,376679015,1514619369.27002
verifiedByClient,2830,16904518,0,140615.435291854
OP: receive block,2936,30383278523,380889344,1559058511.94472
