OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,3778,12479752,0,286937.189517977
getBlockLocations,527,5552810,32483,405784.38867805
OP: try new BlockReader,3778,4132966018,3707475,22126479.6620436
RPC:getBlockLocations,527,79731752,1583927,12203519.946869
getFileInfo,1411,5870673,0,267648.046756929
newBlockReader,3778,4130045827,2419839,12536993.8969273
bestNode,3777,4683814,0,23907.9374952945
RPC:getFileInfo,1410,50774780,645736,7249520.25782596
blockSeekTo,3544,4133373505,4054472,25317170.0835153
OP: new blockSender,3777,326586959,0,868077.378405178
readBlock,3778,37211922791,880132,1580023743.43555
sendBlock,3542,37198054284,381585363,1617987456.09518
OP: receive block,3542,37190774504,385062767,1658175335.67826
checksumOk,3543,232568535,29184,447184.919843535
verifiedByClient,3533,1074855287,0,540922.080395961
