OpName,Num,MaxDelay,MinDelay,AverageDelay
chooseDataNode,4485,3058731053,0,93808130.3346402
getBlockLocations,706,5028456,0,398546.844664779
RPC:getBlockLocations,706,1872384541,1301819,13308103.513834
getFileInfo,1398,5903159,0,276532.739099659
bestNode,4612,4958860,0,23818.4956766026
RPC:getFileInfo,1399,220078724,609217,6984992.57663829
OP: try new BlockReader,4397,2059657105,3735755,22862068.9846157
newBlockReader,4396,2041419697,1993027,13700369.6824821
blockSeekTo,3433,10431834956,0,141888465.422271
OP: new blockSender,4398,389933032,0,836822.307435054
readBlock,4399,33613344841,620521,1356382290.97975
checksumOk,3349,14627572,0,361652.657213829
sendBlock,3349,33610107897,384263574,1672444200.1073
verifiedByClient,3149,115120789,0,157147.16987284
OP: receive block,3349,33606702746,389122225,1717087999.27693
