OpName,Num,MaxDelay,MinDelay,AverageDelay
getFileInfo,66,6021176,531271,1216697.33686867
addBlock,567,114710098,288722,744055.316754871
RPC:getFileInfo,66,19659947,2435765,5095504.49848477
RPC:addBlock,567,116843247,1481442,4219806.21428571
RPC:create,66,541054609,2358946,17377957.4507577
create,66,539286671,1496134,15158798.7727271
nextBlockOutputStream,567,677139306,18485311,98375382.5212798
OP: new BlockReceiver,1701,545546105,434440,28700833.0195264
createBlockOutputStream,567,559496148,16387567,93037537.9660495
OP: connect next Datanode,1134,544614836,4235775,45616807.4275373
OP: send block,567,70930293252,773127043,7656731254.47905
writeBlock,1701,71014533995,789755918,7801072417.1949
receiveBlock,1701,70985982031,780154902,7735280918.05616
RPC:complete,66,104048561,2126512,6533900.27272726
complete,66,102163117,1138391,4237171.67676767
